,Price_DA,Load_DA,Load_AC,Gen_SC,Sol_DA,Won_DA
1/1/2015 0:00,50.1,26118,25385,23921,17,6436
1/1/2015 1:00,48.1,24934,24382,23242,16,5856
1/1/2015 2:00,47.33,23515,22734,21878,8,5454
1/1/2015 3:00,42.27,22642,21286,20228,2,5151
1/1/2015 4:00,38.41,21785,20264,19579,9,4861
1/1/2015 5:00,35.72,21441,19905,19243,4,4617
1/1/2015 6:00,35.13,21285,20010,19304,3,4276
1/1/2015 7:00,36.22,21545,20377,19352,12,3994
1/1/2015 8:00,32.4,21443,20094,20069,39,3602
1/1/2015 9:00,36.6,21560,20637,21167,784,3212
1/1/2015 10:00,43.1,22824,22250,22388,1996,2617
1/1/2015 11:00,45.14,23720,23547,23484,2990,2450
1/1/2015 12:00,45.14,24180,24133,23759,3842,2819
1/1/2015 13:00,47.35,24797,24713,23950,3812,2830
1/1/2015 14:00,47.35,25222,24672,23563,3699,2851
1/1/2015 15:00,43.61,24173,23528,22483,3369,2822
1/1/2015 16:00,44.91,23659,23118,22126,2615,2562
1/1/2015 17:00,48.1,23982,23606,21934,1387,2578
1/1/2015 18:00,58.02,26981,26447,24061,399,2824
1/1/2015 19:00,61.01,28515,28020,25984,100,2801
1/1/2015 20:00,62.69,30482,29014,26661,44,2999
1/1/2015 21:00,60.41,30739,29571,26234,26,3185
1/1/2015 22:00,58.15,29756,29031,24780,13,3446
1/1/2015 23:00,53.6,27589,26798,23341,14,3482
1/2/2015 0:00,47.34,23959,24298,22034,13,3494
1/2/2015 1:00,40.4,21692,21881,20687,10,3189
1/2/2015 2:00,36,20247,20495,19932,9,2892
1/2/2015 3:00,37,19529,19730,19678,11,2902
1/2/2015 4:00,35.99,19198,19500,19628,8,2749
1/2/2015 5:00,37.98,19821,20113,19890,8,3068
1/2/2015 6:00,43.61,21620,22153,20883,10,3166
1/2/2015 7:00,56.1,24379,0,22786,18,3141
1/2/2015 8:00,57.69,27389,0,25129,63,3165
1/2/2015 9:00,60.01,30619,0,28109,691,2907
1/2/2015 10:00,62.25,32419,32383,29355,1797,2510
1/2/2015 11:00,60.01,32029,32358,30015,3078,1945
1/2/2015 12:00,59.97,31357,0,29342,3568,1486
1/2/2015 13:00,59.69,31338,0,28558,3572,1267
1/2/2015 14:00,58.69,30874,0,27615,3474,1363
1/2/2015 15:00,58.13,30124,0,27091,2935,1426
1/2/2015 16:00,59,29714,0,26863,2383,1678
1/2/2015 17:00,59.69,29801,0,26978,1211,1807
1/2/2015 18:00,63.76,32257,0,28483,392,2050
1/2/2015 19:00,65.01,33183,0,29584,98,1933
1/2/2015 20:00,65.01,34839,33955,29682,52,1872
1/2/2015 21:00,61.75,34392,33851,28627,30,1755
1/2/2015 22:00,59.96,32614,32324,27203,19,1938
1/2/2015 23:00,58.69,30236,29866,25080,16,2014
1/3/2015 0:00,52.1,25995,27243,0,16,1965
1/3/2015 1:00,47.84,23763,24723,0,16,1891
1/3/2015 2:00,43.66,22030,22861,0,8,2097
1/3/2015 3:00,43.66,20996,21963,0,2,2336
1/3/2015 4:00,41.98,20478,21540,0,0,2475
1/3/2015 5:00,43.93,20505,21642,0,0,2729
1/3/2015 6:00,46.02,21061,22434,0,2,2903
1/3/2015 7:00,50.92,22175,23787,0,22,3203
1/3/2015 8:00,55.57,23448,25305,0,24,3262
1/3/2015 9:00,58.1,25783,27745,0,683,3278
1/3/2015 10:00,59.8,28305,30101,0,1777,3390
1/3/2015 11:00,59.51,29050,30495,0,2996,3212
1/3/2015 12:00,59,29009,29893,0,3831,2928
1/3/2015 13:00,58.13,29215,29659,0,3939,2906
1/3/2015 14:00,56.9,28964,29268,0,3691,3284
1/3/2015 15:00,52.69,27909,28375,0,3197,3604
1/3/2015 16:00,52.1,27148,27840,0,2438,3835
1/3/2015 17:00,56.1,27431,28102,0,1347,4333
1/3/2015 18:00,59,30039,30973,0,367,4817
1/3/2015 19:00,59.8,31051,32130,0,107,5033
1/3/2015 20:00,59.92,31606,32763,0,24,4925
1/3/2015 21:00,59.51,31598,32875,0,20,5028
1/3/2015 22:00,58.1,30406,31532,0,10,5059
1/3/2015 23:00,56.1,28372,29366,0,9,5026
1/4/2015 0:00,39.82,25923,26818,24050,9,5120
1/4/2015 1:00,34.82,23255,24299,23168,10,5135
1/4/2015 2:00,34,21315,22546,22129,10,4989
1/4/2015 3:00,36,20632,21480,21550,11,5139
1/4/2015 4:00,35,20120,20937,21495,10,5102
1/4/2015 5:00,35.5,20122,21035,21469,11,5154
1/4/2015 6:00,36,20351,21476,21519,11,5102
1/4/2015 7:00,36.49,21205,22289,21730,42,5118
1/4/2015 8:00,38.5,21885,22929,22068,39,4992
1/4/2015 9:00,41.86,24170,24754,23520,684,4820
1/4/2015 10:00,48.51,26622,27027,24830,1753,4418
1/4/2015 11:00,48.51,27611,27933,26091,3074,4066
1/4/2015 12:00,45.5,27266,27648,25984,3610,3779
1/4/2015 13:00,47.71,27460,27873,26167,3960,3762
1/4/2015 14:00,46.48,27328,27769,25791,3738,3658
1/4/2015 15:00,39.82,26126,26825,24920,3612,3503
1/4/2015 16:00,39.6,25693,26254,24157,2507,3432
1/4/2015 17:00,47.69,26061,26508,23961,1435,3391
1/4/2015 18:00,59.11,28827,29232,25898,440,3496
1/4/2015 19:00,61.26,30293,30623,27530,115,3674
1/4/2015 20:00,62.31,31250,31605,27669,44,3592
1/4/2015 21:00,62.69,31831,32040,27270,57,3172
1/4/2015 22:00,61.19,30589,31115,25824,50,2702
1/4/2015 23:00,59.8,28489,28916,23725,30,2268
1/5/2015 0:00,56.06,25632,26019,23253,21,1603
1/5/2015 1:00,48.07,23220,23591,21858,27,1199
1/5/2015 2:00,43.93,21772,22089,20578,17,1090
1/5/2015 3:00,45.67,21220,21350,20448,16,1096
1/5/2015 4:00,45.69,21099,21054,20675,8,1226
1/5/2015 5:00,47.49,21914,21533,21227,8,1097
1/5/2015 6:00,57.5,24715,23240,22385,9,1119
1/5/2015 7:00,63,28862,26141,25407,19,1335
1/5/2015 8:00,65.11,32003,28870,27404,30,1501
1/5/2015 9:00,66.96,33500,31473,30024,615,1624
1/5/2015 10:00,67.52,34000,32893,31486,1792,1532
1/5/2015 11:00,65.97,34500,32741,31923,2788,1380
1/5/2015 12:00,63.68,34500,31942,31572,3704,1243
1/5/2015 13:00,62.71,34000,31779,30557,3778,1263
1/5/2015 14:00,60.01,33735,30864,29425,3657,1371
1/5/2015 15:00,59.8,33292,29742,28756,3083,1439
1/5/2015 16:00,59.98,32231,29336,28448,2322,1396
1/5/2015 17:00,63.46,32816,29469,28582,1363,1418
1/5/2015 18:00,67.52,34936,30960,30242,361,1562
1/5/2015 19:00,69,35642,31097,31286,80,1765
1/5/2015 20:00,67.52,35348,31242,31065,30,1824
1/5/2015 21:00,65.11,35242,31443,29876,38,1824
1/5/2015 22:00,63.07,33296,30365,28133,36,1818
1/5/2015 23:00,59.8,30124,28635,26458,35,1993
1/6/2015 0:00,57.98,26563,26304,24655,3,2316
1/6/2015 1:00,50.45,23787,23940,23228,0,2414
1/6/2015 2:00,46,21585,22118,22320,0,2820
1/6/2015 3:00,43.84,20453,21015,21864,1,2901
1/6/2015 4:00,40.13,19751,20518,21643,2,3147
1/6/2015 5:00,40,19559,20478,21746,1,3239
1/6/2015 6:00,43.32,20002,20926,22162,1,3357
1/6/2015 7:00,50,20122,21676,23420,3,3380
1/6/2015 8:00,49.53,20066,22195,23807,23,3195
1/6/2015 9:00,54,21317,23806,25101,493,3180
1/6/2015 10:00,59.28,23498,25842,26847,1240,2829
1/6/2015 11:00,59.69,24330,26754,27303,1933,2142
1/6/2015 12:00,56.86,24043,26633,26918,2631,1773
1/6/2015 13:00,54.2,24216,26664,26717,2814,1665
1/6/2015 14:00,51,24221,26154,25804,2853,1748
1/6/2015 15:00,48.51,23165,24866,25181,2128,1853
1/6/2015 16:00,50.31,22699,24346,24843,1440,1726
1/6/2015 17:00,57,23172,24812,24980,714,1751
1/6/2015 18:00,60.69,25667,27582,26296,165,1733
1/6/2015 19:00,62.99,27282,29150,27167,0,1864
1/6/2015 20:00,63.7,28546,30122,27770,0,2125
1/6/2015 21:00,62.69,29537,31077,27206,5,2527
1/6/2015 22:00,60.1,29619,30449,26373,7,2668
1/6/2015 23:00,59.86,27753,28235,25073,0,2557
1/7/2015 0:00,52.85,24847,25555,24259,0,2481
1/7/2015 1:00,49.67,22428,23341,23187,2,2174
1/7/2015 2:00,48.95,21194,22029,22725,2,1691
1/7/2015 3:00,50,20675,21456,22111,0,1280
1/7/2015 4:00,47.73,20605,21457,21951,0,938
1/7/2015 5:00,51.12,21508,22229,22393,0,720
1/7/2015 6:00,60.1,24141,25041,24220,1,720
1/7/2015 7:00,66.49,29313,29412,26703,11,786
1/7/2015 8:00,68.81,33924,33176,28601,18,1077
1/7/2015 9:00,79.99,35900,35462,31909,476,1294
1/7/2015 10:00,85.05,38572,36783,33147,1226,944
1/7/2015 11:00,79.99,38411,36950,33742,1913,609
1/7/2015 12:00,68.81,37699,36399,32402,2497,437
1/7/2015 13:00,67.24,37101,36154,31202,2836,405
1/7/2015 14:00,64.89,35692,34823,30156,2756,384
1/7/2015 15:00,64.13,35344,33974,29788,2261,361
1/7/2015 16:00,65.1,35214,33804,29875,1784,387
1/7/2015 17:00,67.24,35900,34366,30274,919,441
1/7/2015 18:00,70.4,37877,36859,31971,247,630
1/7/2015 19:00,75,38557,38014,33089,66,885
1/7/2015 20:00,70.55,38059,38193,32365,15,902
1/7/2015 21:00,66.69,37160,37233,30042,17,920
1/7/2015 22:00,63.19,34856,34465,28001,15,861
1/7/2015 23:00,61.53,31628,31404,26291,15,1008
1/8/2015 0:00,61.5,28966,28222,26771,14,1003
1/8/2015 1:00,59.82,26654,25790,25743,10,1164
1/8/2015 2:00,57.9,25184,24481,25423,7,1416
1/8/2015 3:00,55,24528,23883,24703,3,1602
1/8/2015 4:00,54.56,24221,23761,24504,1,1725
1/8/2015 5:00,57.59,24862,24420,24954,1,1837
1/8/2015 6:00,60.89,27285,27045,26278,1,2030
1/8/2015 7:00,67.5,31571,32059,29519,12,2032
1/8/2015 8:00,69.1,35024,35694,31763,34,1925
1/8/2015 9:00,74.69,36750,36752,34300,600,1944
1/8/2015 10:00,75.96,37175,37497,35800,1611,2000
1/8/2015 11:00,73.6,37443,37186,36375,2448,2122
1/8/2015 12:00,69.96,36897,36394,35261,3003,1789
1/8/2015 13:00,68,36322,36081,34100,3257,2051
1/8/2015 14:00,65.1,34954,34697,32906,3233,2196
1/8/2015 15:00,64.89,34551,34273,32278,2948,2405
1/8/2015 16:00,66.49,34509,34025,32062,2289,2354
1/8/2015 17:00,67.73,35217,34636,32112,1183,2012
1/8/2015 18:00,71.46,37575,37134,33965,300,2292
1/8/2015 19:00,74.69,38545,38425,34709,55,2829
1/8/2015 20:00,71,37831,38551,34423,9,3749
1/8/2015 21:00,66.49,37533,37640,32395,19,4055
1/8/2015 22:00,63.31,35073,34828,30430,18,4444
1/8/2015 23:00,60,31945,31411,28886,14,4773
1/9/2015 0:00,56.73,28822,28457,27981,18,5096
1/9/2015 1:00,50.25,26341,25961,26528,16,4655
1/9/2015 2:00,48.89,24787,24653,25957,16,3762
1/9/2015 3:00,49.14,24064,24040,25145,17,3295
1/9/2015 4:00,49.14,23863,23967,24942,8,2982
1/9/2015 5:00,50.6,24523,24609,24881,2,3178
1/9/2015 6:00,59.82,27019,27279,26795,1,3246
1/9/2015 7:00,67.69,31981,32100,29990,6,3615
1/9/2015 8:00,69.19,35885,35805,32519,58,3592
1/9/2015 9:00,73.02,37313,36872,35638,670,3425
1/9/2015 10:00,75.69,37861,37381,37158,1825,3357
1/9/2015 11:00,73,37763,36947,37612,2942,3297
1/9/2015 12:00,70.2,36997,36233,36469,3719,3184
1/9/2015 13:00,69,36348,35670,35053,3822,3081
1/9/2015 14:00,65,34971,34056,33076,3667,3125
1/9/2015 15:00,64.99,34166,33236,32608,3409,3086
1/9/2015 16:00,67.52,33928,32994,32483,2689,3102
1/9/2015 17:00,69,34330,33328,32653,1407,3122
1/9/2015 18:00,70.15,36647,35812,33527,535,3170
1/9/2015 19:00,71,37522,36887,33844,113,3454
1/9/2015 20:00,69,36775,36925,33370,11,3678
1/9/2015 21:00,65.01,36188,36185,31152,42,3793
1/9/2015 22:00,63.05,34087,34169,29570,23,3802
1/9/2015 23:00,59.33,31640,31580,28043,32,3490
1/10/2015 0:00,45.28,28361,29160,25647,21,3530
1/10/2015 1:00,44.96,25732,26542,24260,16,3600
1/10/2015 2:00,43.05,24083,24781,23110,15,3732
1/10/2015 3:00,43,23172,23849,22596,16,4001
1/10/2015 4:00,43.83,22824,23288,22940,15,4034
1/10/2015 5:00,45,22897,23233,23435,7,4256
1/10/2015 6:00,47.43,23609,23895,24703,2,4577
1/10/2015 7:00,54.12,25089,25430,25685,15,4817
1/10/2015 8:00,60.69,26849,26975,27160,49,5003
1/10/2015 9:00,64.82,29780,29515,30231,676,4761
1/10/2015 10:00,67.69,31580,31570,31880,1852,4216
1/10/2015 11:00,66.2,31602,31613,32510,3006,3410
1/10/2015 12:00,65.01,30705,31029,32141,3644,2615
1/10/2015 13:00,64.82,30454,30762,31172,3613,2380
1/10/2015 14:00,62.43,29863,30089,28981,3506,2033
1/10/2015 15:00,58.58,28735,28714,27931,3276,2170
1/10/2015 16:00,58.34,27975,28309,27525,2560,2239
1/10/2015 17:00,61.69,28231,28708,27491,1323,2523
1/10/2015 18:00,63.89,30816,31391,28781,531,3437
1/10/2015 19:00,64.89,32221,32727,30175,61,4068
1/10/2015 20:00,64.34,33021,33296,30314,29,4477
1/10/2015 21:00,63.71,32974,33279,29854,18,4782
1/10/2015 22:00,59.33,31250,31864,28185,12,5061
1/10/2015 23:00,48.8,29100,29689,26167,12,5258
1/11/2015 0:00,44.39,27151,27171,23797,14,5576
1/11/2015 1:00,39.88,24678,24732,23127,10,5764
1/11/2015 2:00,39.41,22881,22909,22334,10,5821
1/11/2015 3:00,39.41,21813,21937,22039,11,6357
1/11/2015 4:00,38.4,21311,21517,21754,9,6877
1/11/2015 5:00,37,21322,21640,22346,9,7443
1/11/2015 6:00,37,21833,22075,23107,10,7802
1/11/2015 7:00,37.59,22989,22839,23577,16,7646
1/11/2015 8:00,38.5,23720,23400,24373,65,7993
1/11/2015 9:00,41.5,25311,25037,26140,654,7976
1/11/2015 10:00,43,27534,27071,27501,1656,7778
1/11/2015 11:00,43.39,28489,28054,28132,2707,7413
1/11/2015 12:00,40.8,28390,27967,27970,3286,6877
1/11/2015 13:00,42.88,28675,28163,27658,3389,6561
1/11/2015 14:00,42,28390,28026,27505,3242,6320
1/11/2015 15:00,39.2,27184,26763,26513,2983,5725
1/11/2015 16:00,39.54,26659,26197,25881,2344,5292
1/11/2015 17:00,43.39,26900,26455,24841,1324,5102
1/11/2015 18:00,62.32,29557,29411,25942,421,4744
1/11/2015 19:00,66.2,31150,31536,27758,77,4642
1/11/2015 20:00,68.03,32441,32609,27726,33,4357
1/11/2015 21:00,67.92,32767,32773,27047,18,4143
1/11/2015 22:00,64.82,31511,31535,25769,16,3713
1/11/2015 23:00,59.82,29184,29241,23218,16,3465
1/12/2015 0:00,48.96,26383,26402,24009,16,3720
1/12/2015 1:00,45.34,24038,24164,23298,18,4007
1/12/2015 2:00,41.3,22581,22855,22911,6,4303
1/12/2015 3:00,41,21986,22342,23135,2,4524
1/12/2015 4:00,41.01,21947,22338,23541,0,4901
1/12/2015 5:00,43.05,22829,23043,23932,0,5093
1/12/2015 6:00,49.21,25819,26165,26073,0,5286
1/12/2015 7:00,62.01,30454,31233,29581,9,5642
1/12/2015 8:00,63.89,33968,34908,32394,46,5999
1/12/2015 9:00,70,35774,36149,35263,565,6167
1/12/2015 10:00,70.69,36684,36704,36505,1447,6254
1/12/2015 11:00,70.52,36512,36349,37093,2304,5989
1/12/2015 12:00,67.11,35821,35720,35701,3060,5826
1/12/2015 13:00,64.3,35372,35254,34722,3304,6259
1/12/2015 14:00,62.01,34002,33969,32817,3212,6537
1/12/2015 15:00,60.76,33302,33376,32325,2660,6419
1/12/2015 16:00,62.01,33160,33240,32504,1767,6291
1/12/2015 17:00,63.5,33691,33686,32698,862,6024
1/12/2015 18:00,66.2,35832,36035,34564,254,6371
1/12/2015 19:00,69.7,36860,37323,35632,0,7046
1/12/2015 20:00,67.69,37197,37433,35231,0,7392
1/12/2015 21:00,62.99,36798,36666,33002,4,7595
1/12/2015 22:00,54.56,34537,34098,30850,2,7758
1/12/2015 23:00,48.96,31207,30762,28518,1,7996
1/13/2015 0:00,46.17,28161,28033,27561,4,8097
1/13/2015 1:00,42,25814,25750,26202,0,7806
1/13/2015 2:00,40.8,24609,24517,26069,0,7376
1/13/2015 3:00,39.69,24062,23911,25593,1,7098
1/13/2015 4:00,39.2,23903,23876,25276,3,6814
1/13/2015 5:00,40,24462,24445,25850,1,6962
1/13/2015 6:00,44.93,27029,27027,27264,1,6887
1/13/2015 7:00,58.34,31669,31924,30607,9,6901
1/13/2015 8:00,62.2,35277,35351,32594,61,6887
1/13/2015 9:00,66.2,36330,36288,35990,650,7022
1/13/2015 10:00,68.52,36982,36612,37335,1695,6650
1/13/2015 11:00,66.49,36787,36296,37456,2715,5847
1/13/2015 12:00,63.31,36279,35645,35724,3317,5519
1/13/2015 13:00,61.84,35781,35172,34372,3422,6002
1/13/2015 14:00,57.46,34485,33895,32801,3350,6334
1/13/2015 15:00,57.59,33826,33283,32451,3012,6593
1/13/2015 16:00,60.69,33745,33030,32724,2280,6291
1/13/2015 17:00,62.56,34067,33542,32570,1292,5959
1/13/2015 18:00,67.11,36388,35944,34147,437,5636
1/13/2015 19:00,70.2,37797,37553,35025,4,5604
1/13/2015 20:00,69.1,37691,37604,34969,8,5820
1/13/2015 21:00,63.89,36952,36831,32887,16,5901
1/13/2015 22:00,61.84,34327,33972,30602,11,5718
1/13/2015 23:00,54.96,31228,30733,28715,6,5770
1/14/2015 0:00,48.04,28401,28057,27949,1,5993
1/14/2015 1:00,43.22,25944,25764,26318,3,6256
1/14/2015 2:00,43.05,24597,24495,25918,1,6577
1/14/2015 3:00,43.21,24158,23887,25570,1,6625
1/14/2015 4:00,43.05,24076,23892,25314,0,6428
1/14/2015 5:00,46.83,24612,24438,26029,0,6395
1/14/2015 6:00,60.69,27154,27040,27858,0,5557
1/14/2015 7:00,68.03,32225,31798,31073,2,4933
1/14/2015 8:00,71.46,35671,35150,33645,58,4636
1/14/2015 9:00,78.9,36366,35953,35867,497,4658
1/14/2015 10:00,81.12,36501,36439,36906,1345,4549
1/14/2015 11:00,77.15,36304,36048,37526,2281,4313
1/14/2015 12:00,71.15,35821,35561,36564,2895,4447
1/14/2015 13:00,68.25,35422,35186,35202,3159,5041
1/14/2015 14:00,63.89,34070,33909,33415,3111,5388
1/14/2015 15:00,63.01,33419,33322,33026,2643,5530
1/14/2015 16:00,64.89,33189,33330,33490,1871,5641
1/14/2015 17:00,67.11,33748,33811,33497,830,5604
1/14/2015 18:00,69.96,36210,36114,34859,285,5888
1/14/2015 19:00,70.52,38021,37535,36001,31,6335
1/14/2015 20:00,68.75,38219,37633,35827,11,6924
1/14/2015 21:00,62.99,37223,36809,33406,22,7523
1/14/2015 22:00,55,34534,33939,31343,15,8025
1/14/2015 23:00,45.67,31369,30630,29382,0,8085
1/15/2015 0:00,39,28158,27865,27838,4,8424
1/15/2015 1:00,35,25897,25617,27536,0,8463
1/15/2015 2:00,34.73,24636,24269,27365,0,8402
1/15/2015 3:00,33.04,23966,23940,26975,0,8319
1/15/2015 4:00,32.25,23884,23762,26617,1,8337
1/15/2015 5:00,33,24391,24485,26860,1,8093
1/15/2015 6:00,38,26919,26919,27763,1,7992
1/15/2015 7:00,48.62,31770,31608,30521,21,8186
1/15/2015 8:00,57.59,35369,34804,32988,73,8689
1/15/2015 9:00,63.01,36242,35815,35711,567,9166
1/15/2015 10:00,64,36975,36260,37436,1397,9423
1/15/2015 11:00,62.01,36838,35996,37355,2191,9164
1/15/2015 12:00,54.87,36431,35539,35934,2556,9595
1/15/2015 13:00,45.3,36047,35240,34280,2640,9905
1/15/2015 14:00,41.35,34655,34028,32610,2457,9694
1/15/2015 15:00,40.8,34111,33573,32118,1902,10147
1/15/2015 16:00,45.03,34190,33637,32372,1181,10370
1/15/2015 17:00,52.47,34596,34151,33149,454,10246
1/15/2015 18:00,61.69,36820,36202,34974,61,10109
1/15/2015 19:00,63.43,38704,37469,35868,11,10483
1/15/2015 20:00,62.01,38572,37299,35639,11,11013
1/15/2015 21:00,54.12,37657,36325,33605,3,11527
1/15/2015 22:00,42.35,34804,33848,30932,3,12069
1/15/2015 23:00,40.13,31605,30737,30085,3,11549
1/16/2015 0:00,36,28330,28342,28945,6,10850
1/16/2015 1:00,34,26071,26119,28028,0,9975
1/16/2015 2:00,33.04,24619,24683,27019,0,9267
1/16/2015 3:00,33.04,24127,24147,26534,1,8578
1/16/2015 4:00,33.73,23954,24030,26489,4,8099
1/16/2015 5:00,35,24612,24561,26472,4,8683
1/16/2015 6:00,40.69,27024,27025,27188,2,8602
1/16/2015 7:00,57.93,31796,31518,31068,12,8277
1/16/2015 8:00,64.89,35288,34642,33638,47,8769
1/16/2015 9:00,70.52,36377,35662,36810,416,9186
1/16/2015 10:00,71.25,36967,36343,38581,1032,9546
1/16/2015 11:00,68.69,36823,36335,38523,1628,9912
1/16/2015 12:00,62.56,36450,35955,37545,2276,10797
1/16/2015 13:00,58.34,36098,35583,36300,2613,11646
1/16/2015 14:00,48.84,34828,34322,34412,2538,12710
1/16/2015 15:00,46.25,34019,33777,33622,2272,13327
1/16/2015 16:00,54.02,33853,33460,33544,1691,12385
1/16/2015 17:00,58.98,34258,33784,33524,765,11017
1/16/2015 18:00,63.52,36326,35633,34389,187,10038
1/16/2015 19:00,66.94,37410,36821,34918,33,9097
1/16/2015 20:00,64.89,37004,36669,34305,18,9500
1/16/2015 21:00,59.88,36315,36015,32440,37,9839
1/16/2015 22:00,55.02,34030,33847,30457,36,9487
1/16/2015 23:00,45.34,31310,31243,28378,32,9505
1/17/2015 0:00,36.54,29129,28889,26860,34,9235
1/17/2015 1:00,33.8,26616,26782,26523,35,9170
1/17/2015 2:00,33.04,24814,25083,25594,17,8834
1/17/2015 3:00,33.04,23925,24086,25070,2,8180
1/17/2015 4:00,33.04,23574,23651,25123,2,7714
1/17/2015 5:00,34,23512,23539,25586,0,7366
1/17/2015 6:00,36,24045,24025,25695,0,6668
1/17/2015 7:00,41.19,25660,25467,26117,5,6236
1/17/2015 8:00,48.2,27391,27120,27124,104,6310
1/17/2015 9:00,60.64,30302,29980,29651,713,5935
1/17/2015 10:00,64.88,32302,32225,31844,1815,5592
1/17/2015 11:00,64.88,32532,32480,32568,2805,5285
1/17/2015 12:00,62.5,31904,31863,31759,3457,5401
1/17/2015 13:00,58.69,31786,31659,30829,3558,5774
1/17/2015 14:00,47,31219,30894,29287,3312,6184
1/17/2015 15:00,40.4,29977,29725,27948,2822,6420
1/17/2015 16:00,39.84,29407,29039,27399,2016,6318
1/17/2015 17:00,43.1,29815,29191,27098,801,5924
1/17/2015 18:00,56.68,32270,31620,28396,165,5367
1/17/2015 19:00,59.82,33840,33274,29420,62,5576
1/17/2015 20:00,57.59,34565,33865,29813,28,6135
1/17/2015 21:00,53.7,34255,33741,29396,26,6385
1/17/2015 22:00,42.25,32574,32324,27309,26,6305
1/17/2015 23:00,37.78,30278,30056,26397,26,6331
1/18/2015 0:00,36.24,27766,27371,24158,24,6624
1/18/2015 1:00,33.8,25570,25227,23635,11,6510
1/18/2015 2:00,28.75,23730,23430,23611,6,6574
1/18/2015 3:00,27.57,22613,22446,23176,8,6723
1/18/2015 4:00,25,22167,21973,23025,6,6671
1/18/2015 5:00,27.25,22147,21986,23093,6,6417
1/18/2015 6:00,28.79,22534,22350,23214,4,6512
1/18/2015 7:00,33.6,23616,23099,23157,7,6396
1/18/2015 8:00,34.9,24469,23805,23496,60,6140
1/18/2015 9:00,39.84,26207,25933,24425,280,5765
1/18/2015 10:00,43.97,28561,28482,25789,641,5287
1/18/2015 11:00,53.98,29673,29913,26611,927,5032
1/18/2015 12:00,50.1,29685,30285,26319,1070,5018
1/18/2015 13:00,53.69,30046,30892,26170,880,5049
1/18/2015 14:00,52.8,29932,30854,25725,703,5045
1/18/2015 15:00,42.51,28724,29506,24536,552,5190
1/18/2015 16:00,42,28234,28894,24069,346,5902
1/18/2015 17:00,42.51,28603,28926,24693,135,6843
1/18/2015 18:00,55.57,30986,31281,27149,24,7164
1/18/2015 19:00,60.8,33027,32810,28455,9,7052
1/18/2015 20:00,59.82,34451,33710,28234,10,6376
1/18/2015 21:00,57.59,34616,33891,27532,10,6241
1/18/2015 22:00,53.69,33252,32608,26264,9,5771
1/18/2015 23:00,42.51,30662,29850,24222,11,5046
1/19/2015 0:00,38.24,27198,26865,23875,1,4746
1/19/2015 1:00,34.9,25056,24650,24355,11,4975
1/19/2015 2:00,33.04,23524,23305,23774,11,5000
1/19/2015 3:00,29.53,22934,22776,23547,12,5208
1/19/2015 4:00,28.07,22868,22671,24339,13,6038
1/19/2015 5:00,31.17,23614,23397,25332,16,7176
1/19/2015 6:00,39.2,26433,26513,27119,14,8043
1/19/2015 7:00,52.07,30976,31460,29958,13,8336
1/19/2015 8:00,56.49,34738,35444,32119,53,8477
1/19/2015 9:00,64.88,36761,36987,35470,371,9210
1/19/2015 10:00,65.02,38192,38207,36971,1002,9458
1/19/2015 11:00,64.88,38437,38341,37537,1618,9030
1/19/2015 12:00,59.07,38273,38052,36160,2063,8825
1/19/2015 13:00,55.69,38089,37891,35145,2304,8420
1/19/2015 14:00,47.72,36853,36560,33931,2271,8284
1/19/2015 15:00,47.43,36221,36103,33166,2182,8234
1/19/2015 16:00,54.56,36000,35867,32668,1702,7663
1/19/2015 17:00,60.69,36217,36229,32754,945,7398
1/19/2015 18:00,67.25,37842,37941,34375,245,6850
1/19/2015 19:00,70.01,38642,39304,35621,91,6434
1/19/2015 20:00,69,38758,39262,35408,28,6907
1/19/2015 21:00,65.69,38265,38082,33127,10,6815
1/19/2015 22:00,60.76,36008,35179,30514,4,6695
1/19/2015 23:00,56.69,32396,31618,28675,3,6338
1/20/2015 0:00,46.67,29044,29025,28654,4,5784
1/20/2015 1:00,42.44,26742,26475,26613,0,5787
1/20/2015 2:00,42.02,25491,25087,26273,0,6123
1/20/2015 3:00,40,24909,24620,25831,0,6331
1/20/2015 4:00,39.4,24671,24505,25670,0,6117
1/20/2015 5:00,42.02,25240,25188,25721,4,5694
1/20/2015 6:00,47.43,27744,27866,27517,3,4853
1/20/2015 7:00,63.89,32474,32945,30333,29,4429
1/20/2015 8:00,67.69,36453,36474,32435,78,4253
1/20/2015 9:00,71.15,37782,37711,35500,473,4110
1/20/2015 10:00,77.51,38886,38505,36877,1026,3646
1/20/2015 11:00,74.75,38890,38499,36489,1497,3298
1/20/2015 12:00,69.89,38311,38172,35131,1754,3251
1/20/2015 13:00,67.94,38013,38132,33509,1761,3649
1/20/2015 14:00,65.01,36691,36846,31986,1587,4145
1/20/2015 15:00,65.01,36174,36287,31809,1365,4305
1/20/2015 16:00,66.6,35857,36333,32042,978,3745
1/20/2015 17:00,67.94,36720,36890,32586,462,3536
1/20/2015 18:00,69.89,38173,38856,34098,103,3314
1/20/2015 19:00,70.91,39838,40232,34895,4,2944
1/20/2015 20:00,69.18,40070,40207,34593,0,3180
1/20/2015 21:00,65.75,38719,39208,32300,1,3594
1/20/2015 22:00,63.1,36152,36258,30313,0,3777
1/20/2015 23:00,57.59,32568,32569,28523,0,4033
1/21/2015 0:00,60.01,29658,29411,26780,0,4491
1/21/2015 1:00,47.43,26975,26868,25400,3,5065
