,Price_DA,Load_DA,Load_AC,Gen_SC,Sol_DA,Won_DA
1/3/2015 21:00,27.93,10774,10940,11749,0,1201
1/3/2015 22:00,27.7,10456,10582,11755,0,1210
1/3/2015 23:00,27.25,10154,10245,11726,0,1235
1/4/2015 0:00,27.55,10480,10050,11335,0,1444
1/4/2015 1:00,27.38,10314,9889,11354,0,1465
1/4/2015 2:00,27.17,10248,9802,11366,0,1490
1/4/2015 3:00,27.03,10250,9818,11390,0,1510
1/4/2015 4:00,27.04,10338,9857,11408,0,1526
1/4/2015 5:00,27.19,10437,9923,11419,0,1537
1/4/2015 6:00,27.13,10705,10148,11469,0,1538
1/4/2015 7:00,27.06,11009,10502,11457,0,1529
1/4/2015 8:00,27.63,11302,10730,11541,0,1517
1/4/2015 9:00,28.03,11645,11413,11559,0,1510
1/4/2015 10:00,28.24,11946,12840,11549,0,1499
1/4/2015 11:00,28.32,12090,11581,11541,0,1485
1/4/2015 12:00,28.24,12082,11601,11505,0,1470
1/4/2015 13:00,28.27,12075,11605,11475,0,1438
1/4/2015 14:00,28.32,12206,11746,11435,0,1404
1/4/2015 15:00,28.7,12529,12094,11434,0,1357
1/4/2015 16:00,29.58,12938,12741,11401,0,1306
1/4/2015 17:00,29.92,13119,12780,11378,0,1265
1/4/2015 18:00,29.91,13054,12658,11344,0,1231
1/4/2015 19:00,29.77,12885,12428,11313,0,1193
1/4/2015 20:00,29.45,12597,11851,11258,0,1159
1/4/2015 21:00,29.06,12188,11445,11234,0,1140
1/4/2015 22:00,29.03,11706,11123,11214,0,1126
1/4/2015 23:00,28.02,11268,10878,11113,0,1094
1/5/2015 0:00,29.06,11178,10580,9598,0,1008
1/5/2015 1:00,28.88,11053,10406,9547,0,960
1/5/2015 2:00,28.87,10944,10281,9500,0,913
1/5/2015 3:00,28.97,10934,10293,9449,0,860
1/5/2015 4:00,29.34,10881,10418,9391,0,795
1/5/2015 5:00,30.33,11214,10850,9367,0,724
1/5/2015 6:00,31.39,12011,11679,9503,0,657
1/5/2015 7:00,32.84,12798,12519,9589,0,585
1/5/2015 8:00,38.15,13297,12964,9541,0,513
1/5/2015 9:00,41.51,13359,12953,9482,0,443
1/5/2015 10:00,40.46,13621,13067,9422,0,382
1/5/2015 11:00,40.97,13491,13243,9371,0,330
1/5/2015 12:00,40.72,13384,13020,9403,0,289
1/5/2015 13:00,41.92,13221,12989,9387,0,264
1/5/2015 14:00,42,13231,13027,9359,0,247
1/5/2015 15:00,43.1,13638,13584,9344,0,230
1/5/2015 16:00,46.7,13934,13993,9252,0,218
1/5/2015 17:00,56.78,13902,13979,9365,0,215
1/5/2015 18:00,58.84,13478,13773,9392,0,214
1/5/2015 19:00,49.23,13129,13405,9246,0,221
1/5/2015 20:00,44.32,12714,12993,9320,0,234
1/5/2015 21:00,35.86,12249,12501,9313,0,243
1/5/2015 22:00,32.56,11838,11894,9252,0,252
1/5/2015 23:00,30.03,11399,11260,9051,0,267
1/6/2015 0:00,30.02,11023,10843,9401,0,430
1/6/2015 1:00,29.81,10814,10647,9432,0,466
1/6/2015 2:00,29.41,10719,10474,9480,0,499
1/6/2015 3:00,29.11,10665,10288,9505,0,525
1/6/2015 4:00,29.5,10501,10328,9537,0,555
1/6/2015 5:00,29.64,10610,10507,9578,0,585
1/6/2015 6:00,29.67,10869,11028,9728,0,623
1/6/2015 7:00,30.03,11235,11450,9864,0,667
1/6/2015 8:00,30.5,11657,11707,9954,0,720
1/6/2015 9:00,30.35,11871,11977,10010,0,775
1/6/2015 10:00,30.53,12147,12231,10044,0,822
1/6/2015 11:00,30.47,12272,12362,10059,0,858
1/6/2015 12:00,30.06,12245,12448,10097,0,898
1/6/2015 13:00,29.98,12161,12487,10141,0,956
1/6/2015 14:00,29.99,12171,12589,10209,0,1026
1/6/2015 15:00,30.48,12554,12969,10320,0,1098
1/6/2015 16:00,30.83,12931,13135,10393,0,1167
1/6/2015 17:00,31.04,12974,13260,10497,0,1232
1/6/2015 18:00,30.52,12698,12986,10531,0,1298
1/6/2015 19:00,29.99,12404,12695,10533,0,1362
1/6/2015 20:00,29.61,12021,12184,10541,0,1407
1/6/2015 21:00,29.15,11605,11606,10545,0,1427
1/6/2015 22:00,28.11,11170,11098,10410,0,1429
1/6/2015 23:00,27.32,10763,10545,10366,0,1416
1/7/2015 0:00,26.35,10908,10369,10486,0,1605
1/7/2015 1:00,26.08,10786,10275,10451,0,1582
1/7/2015 2:00,26.03,10780,10191,10399,0,1544
1/7/2015 3:00,26.17,10873,10237,10344,0,1489
1/7/2015 4:00,26.74,10618,10369,10248,0,1400
1/7/2015 5:00,28.11,11123,10865,10169,0,1294
1/7/2015 6:00,30.27,12265,12057,10237,0,1181
1/7/2015 7:00,33.17,13292,13256,10338,0,1065
1/7/2015 8:00,34.1,13455,13590,10314,0,958
1/7/2015 9:00,33.28,13391,13678,10223,0,867
1/7/2015 10:00,34.08,13454,13693,10143,0,778
1/7/2015 11:00,33.63,13436,13812,10068,0,703
1/7/2015 12:00,33.11,13299,13815,10009,0,647
1/7/2015 13:00,33.2,13258,13718,9953,0,591
1/7/2015 14:00,33.61,13307,13752,9905,0,547
1/7/2015 15:00,37.43,13516,13977,9976,0,527
1/7/2015 16:00,40.71,13708,14140,9977,0,535
1/7/2015 17:00,41.11,13758,14027,9996,0,567
1/7/2015 18:00,35.48,13505,13777,10038,0,614
1/7/2015 19:00,33.19,13171,13176,10019,0,689
1/7/2015 20:00,31.12,12714,12720,9998,0,802
1/7/2015 21:00,29.84,12170,12076,10027,0,916
1/7/2015 22:00,28.72,11511,11306,9980,0,1015
1/7/2015 23:00,27.47,10850,10601,10061,0,1106
1/8/2015 0:00,26.51,10356,10210,10176,0,1255
1/8/2015 1:00,25.07,10144,9955,10261,0,1351
1/8/2015 2:00,24.57,10071,9925,10333,0,1441
1/8/2015 3:00,24.44,10127,9869,10413,0,1522
1/8/2015 4:00,24.54,10230,9988,10481,0,1586
1/8/2015 5:00,26.04,10764,10409,10564,0,1643
1/8/2015 6:00,28.19,11948,11628,10638,0,1668
1/8/2015 7:00,29.41,13004,12629,10885,0,1669
1/8/2015 8:00,29.66,13164,12960,10876,0,1652
1/8/2015 9:00,29.52,13074,12882,10845,0,1616
1/8/2015 10:00,29.57,13072,12882,10783,0,1557
1/8/2015 11:00,29.72,13052,12785,10720,0,1488
1/8/2015 12:00,29.72,12954,12743,10667,0,1432
1/8/2015 13:00,29.85,12851,12598,10625,0,1386
1/8/2015 14:00,30.22,12878,12693,10613,0,1351
1/8/2015 15:00,30.83,13063,13083,10629,0,1307
1/8/2015 16:00,31.69,13260,13313,10665,0,1259
1/8/2015 17:00,32.03,13335,13356,10653,0,1247
1/8/2015 18:00,31.05,13104,13163,10579,0,1248
1/8/2015 19:00,30.37,12795,12938,10579,0,1263
1/8/2015 20:00,29.44,12408,12364,10538,0,1282
1/8/2015 21:00,28.62,11848,11827,10536,0,1295
1/8/2015 22:00,27.4,11184,11104,10521,0,1306
1/8/2015 23:00,25.91,10556,10468,10523,0,1313
1/9/2015 0:00,25.89,10155,9641,9707,0,940
1/9/2015 1:00,25.37,9952,9819,9692,0,940
1/9/2015 2:00,25.17,9881,9703,9676,0,936
1/9/2015 3:00,25.12,9968,9673,9664,0,933
1/9/2015 4:00,25.46,10155,9786,9651,0,914
1/9/2015 5:00,26.88,10763,10378,9650,0,881
1/9/2015 6:00,28.17,11899,11848,9766,0,834
1/9/2015 7:00,29.24,12763,13136,9938,0,767
1/9/2015 8:00,29.71,13117,13433,9893,0,677
1/9/2015 9:00,29.11,13254,13338,9790,0,566
1/9/2015 10:00,29.74,13297,13539,9674,0,448
1/9/2015 11:00,30.46,13187,13533,9566,0,345
1/9/2015 12:00,30.51,13005,13402,9484,0,264
1/9/2015 13:00,29.95,12777,13202,9447,0,216
1/9/2015 14:00,29.17,12728,13081,9422,0,204
1/9/2015 15:00,29.47,12886,13258,9436,0,220
1/9/2015 16:00,30.09,13172,13461,9473,0,251
1/9/2015 17:00,30.99,13351,13612,9504,0,291
1/9/2015 18:00,30.63,13060,13358,9538,0,333
1/9/2015 19:00,29.91,12579,12842,9556,0,372
1/9/2015 20:00,28.85,12098,12315,9403,0,404
1/9/2015 21:00,28.32,11575,11661,9367,0,419
1/9/2015 22:00,27.89,11129,11126,9260,0,413
1/9/2015 23:00,26.74,10689,10937,9229,0,397
1/10/2015 0:00,27.84,10290,10448,9125,0,264
1/10/2015 1:00,27.21,10074,10302,9051,0,237
1/10/2015 2:00,27.04,9953,10283,9041,0,227
1/10/2015 3:00,27.47,9914,10019,9051,0,224
1/10/2015 4:00,27.71,9979,9941,9062,0,231
1/10/2015 5:00,27.91,10159,9703,9097,0,259
1/10/2015 6:00,27.97,10484,9909,9310,0,303
1/10/2015 7:00,28.43,10885,10538,9422,0,357
1/10/2015 8:00,28.55,11315,10978,9503,0,443
1/10/2015 9:00,28.56,11693,11498,9650,0,584
1/10/2015 10:00,28.58,11939,11714,9848,0,775
1/10/2015 11:00,28.42,11987,11796,10016,0,951
1/10/2015 12:00,28.24,11890,12106,10196,0,1110
1/10/2015 13:00,27.96,11832,12095,10335,0,1237
1/10/2015 14:00,27.84,11850,12001,10451,0,1354
1/10/2015 15:00,27.86,12059,12236,10563,0,1465
1/10/2015 16:00,28.13,12388,12599,10647,0,1536
1/10/2015 17:00,28.36,12455,12786,10650,0,1549
1/10/2015 18:00,28.1,12226,12689,10662,0,1549
1/10/2015 19:00,27.71,11860,12453,10661,0,1542
1/10/2015 20:00,27.86,11409,12156,10644,0,1551
1/10/2015 21:00,27.64,10993,11747,10636,0,1561
1/10/2015 22:00,26.46,10595,11411,10607,0,1565
1/10/2015 23:00,25.54,10216,11026,10543,0,1559
1/11/2015 0:00,24.97,9736,10615,11738,0,1626
1/11/2015 1:00,24.22,9556,10365,11750,0,1660
1/11/2015 2:00,24.03,9508,10219,11768,0,1688
1/11/2015 3:00,23.44,9516,10257,11873,0,1716
1/11/2015 4:00,23.56,9601,10259,11878,0,1721
1/11/2015 5:00,23.91,9719,10412,11916,0,1703
1/11/2015 6:00,23.9,10088,10695,11931,0,1672
1/11/2015 7:00,24.71,10506,11072,11934,0,1618
1/11/2015 8:00,25.18,10891,11473,11870,0,1556
1/11/2015 9:00,25.95,11355,12474,11844,0,1497
1/11/2015 10:00,27.11,11610,12876,11872,0,1436
1/11/2015 11:00,27.84,11786,12324,11833,0,1373
1/11/2015 12:00,27.65,11833,12300,11805,0,1314
1/11/2015 13:00,27.68,11865,12132,11742,0,1246
1/11/2015 14:00,27.65,11984,12201,11727,0,1188
1/11/2015 15:00,27.8,12267,12542,11777,0,1131
1/11/2015 16:00,28.6,12691,13035,11719,0,1075
1/11/2015 17:00,28.97,12910,12959,11709,0,1025
1/11/2015 18:00,29.1,12829,13312,11669,0,964
1/11/2015 19:00,28.9,12606,13215,11652,0,907
1/11/2015 20:00,28.57,12289,12886,11495,0,857
1/11/2015 21:00,28.16,11834,12436,11435,0,812
1/11/2015 22:00,27.98,11312,11884,11358,0,758
1/11/2015 23:00,27.64,10837,11527,11128,0,672
1/12/2015 0:00,28.47,11486,11126,10143,0,316
1/12/2015 1:00,28.1,11374,10857,10142,0,327
1/12/2015 2:00,27.95,11352,10760,10145,0,326
1/12/2015 3:00,28.07,11392,10812,10170,0,352
1/12/2015 4:00,28.48,11579,10958,10250,0,416
1/12/2015 5:00,27.83,12152,11384,10348,0,478
1/12/2015 6:00,29.53,13328,12713,10510,0,553
1/12/2015 7:00,34.59,14428,14063,10889,0,630
1/12/2015 8:00,34.63,14640,14958,11008,0,711
1/12/2015 9:00,34.03,14633,15126,11104,0,802
1/12/2015 10:00,30.84,14738,14253,11116,0,918
1/12/2015 11:00,30.07,14671,14077,11233,0,1049
1/12/2015 12:00,29.33,14608,13914,11204,0,1177
1/12/2015 13:00,29.39,14505,13859,11369,0,1270
1/12/2015 14:00,28.98,14477,13795,11398,0,1359
1/12/2015 15:00,29.49,14556,14126,11499,0,1455
1/12/2015 16:00,29.7,14694,14272,11597,0,1533
1/12/2015 17:00,30.25,14730,14155,11720,0,1587
1/12/2015 18:00,29.97,14416,13727,11644,0,1597
1/12/2015 19:00,28.93,14025,13357,11534,0,1628
1/12/2015 20:00,28.26,13523,12789,11495,0,1673
1/12/2015 21:00,27.8,12908,12064,11433,0,1712
1/12/2015 22:00,27.63,12178,11579,11454,0,1733
1/12/2015 23:00,26.4,11489,10900,11416,0,1740
1/13/2015 0:00,28.12,10784,10264,10271,0,1805
1/13/2015 1:00,27.91,10608,9870,10253,0,1803
1/13/2015 2:00,27.87,10566,9916,10239,0,1788
1/13/2015 3:00,28.02,10617,10045,10212,0,1761
1/13/2015 4:00,28.95,10796,10313,10189,0,1703
1/13/2015 5:00,29.88,11638,10684,10278,0,1612
1/13/2015 6:00,31.84,12814,11713,10270,0,1520
1/13/2015 7:00,35.04,13885,12952,10411,0,1457
1/13/2015 8:00,35.65,13769,13873,10403,0,1412
1/13/2015 9:00,34.95,13710,13838,10352,0,1379
1/13/2015 10:00,34.87,13683,13137,10339,0,1355
1/13/2015 11:00,34.5,13579,13047,10327,0,1321
1/13/2015 12:00,33.87,13372,13097,10211,0,1289
1/13/2015 13:00,33.82,13274,12838,10202,0,1262
1/13/2015 14:00,34.3,13318,12743,10206,0,1221
1/13/2015 15:00,34.76,13892,13058,10197,0,1188
1/13/2015 16:00,36.61,14144,13406,10208,0,1177
1/13/2015 17:00,42.16,14270,13445,10227,0,1173
1/13/2015 18:00,41.99,13737,13081,10229,0,1175
1/13/2015 19:00,37.75,13421,12612,10231,0,1193
1/13/2015 20:00,31.57,12985,12228,10097,0,1200
1/13/2015 21:00,30.77,12441,11788,10039,0,1199
1/13/2015 22:00,29.86,11773,11002,9955,0,1192
1/13/2015 23:00,28.64,11129,10302,9803,0,1191
1/14/2015 0:00,27.67,10658,10050,10504,0,1240
1/14/2015 1:00,26,10481,9788,10464,0,1217
1/14/2015 2:00,25.75,10460,9589,10426,0,1175
1/14/2015 3:00,25.76,10523,9709,10378,0,1121
1/14/2015 4:00,26.08,10712,9868,10344,0,1089
1/14/2015 5:00,27.51,11263,10412,10337,0,1072
1/14/2015 6:00,28.69,12433,11770,10321,0,1059
1/14/2015 7:00,30.86,13484,12929,10649,0,1052
1/14/2015 8:00,32.52,13664,13284,10677,0,1041
1/14/2015 9:00,31.63,13628,13265,10651,0,1048
1/14/2015 10:00,30.49,13667,13254,10601,0,1060
1/14/2015 11:00,30.32,13598,13202,10617,0,1076
1/14/2015 12:00,29.7,13424,13136,10633,0,1118
1/14/2015 13:00,29.58,13307,13111,10674,0,1148
1/14/2015 14:00,30.37,13325,13201,10754,0,1151
1/14/2015 15:00,32.28,13511,13422,10792,0,1139
1/14/2015 16:00,33.89,13770,13682,10853,0,1147
1/14/2015 17:00,35.93,13966,13896,10894,0,1172
1/14/2015 18:00,34.72,13774,13447,10491,0,1184
1/14/2015 19:00,32.79,13503,13204,10441,0,1197
1/14/2015 20:00,29.75,13069,12613,10302,0,1196
1/14/2015 21:00,29.31,12534,11955,10231,0,1185
1/14/2015 22:00,28.61,11876,11314,10049,0,1170
1/14/2015 23:00,27.4,11263,10715,10027,0,1158
1/15/2015 0:00,27.37,10732,10372,10356,0,1150
1/15/2015 1:00,27.13,10573,9963,10113,0,1150
1/15/2015 2:00,27.02,10541,9849,10107,0,1157
1/15/2015 3:00,27.17,10605,9821,10094,0,1160
1/15/2015 4:00,27.69,10806,10016,10093,0,1143
1/15/2015 5:00,28.05,11365,10564,10190,0,1123
1/15/2015 6:00,29.66,12498,11953,10295,0,1112
1/15/2015 7:00,31.92,13524,13287,10605,0,1124
1/15/2015 8:00,33.85,13698,13368,10672,0,1165
1/15/2015 9:00,30.9,13637,13264,10746,0,1224
1/15/2015 10:00,29.97,13563,13305,10772,0,1290
1/15/2015 11:00,29.42,13410,13216,10811,0,1352
1/15/2015 12:00,29.1,13241,13215,10885,0,1423
1/15/2015 13:00,28.99,13113,13179,10885,0,1485
1/15/2015 14:00,28.94,13187,13270,10933,0,1545
1/15/2015 15:00,28.9,13408,13607,10978,0,1600
1/15/2015 16:00,29.94,13657,13739,11178,0,1623
1/15/2015 17:00,31,13874,13823,11212,0,1634
1/15/2015 18:00,30.84,13663,13576,11198,0,1624
1/15/2015 19:00,29.86,13357,13149,11079,0,1589
1/15/2015 20:00,28.95,12922,12512,10886,0,1540
1/15/2015 21:00,28.73,12376,11888,10733,0,1491
1/15/2015 22:00,27.95,11712,11197,10595,0,1472
1/15/2015 23:00,26.13,11087,10482,10509,0,1480
1/16/2015 0:00,25.79,9844,9983,10293,0,1287
1/16/2015 1:00,25.42,9605,9678,10321,0,1326
1/16/2015 2:00,25.17,9489,9679,10363,0,1379
1/16/2015 3:00,24.8,9493,9664,10421,0,1442
1/16/2015 4:00,25.4,9642,9816,10487,0,1496
1/16/2015 5:00,27.29,10200,10208,10599,0,1528
1/16/2015 6:00,28.74,11415,11444,10690,0,1553
1/16/2015 7:00,30.02,12480,12612,10936,0,1599
1/16/2015 8:00,30.42,12935,12765,11089,0,1636
1/16/2015 9:00,29.99,12892,12661,11121,0,1662
1/16/2015 10:00,29.87,12871,12710,11095,0,1688
1/16/2015 11:00,29.79,12650,12658,11088,0,1701
1/16/2015 12:00,29.36,12421,12512,11098,0,1719
1/16/2015 13:00,29.16,12210,12262,11108,0,1729
1/16/2015 14:00,29.23,12135,12164,11111,0,1736
1/16/2015 15:00,29.55,12268,12232,11124,0,1747
1/16/2015 16:00,30.27,12526,12591,11226,0,1753
1/16/2015 17:00,31.24,12618,12792,11251,0,1759
1/16/2015 18:00,31.14,12244,12564,11237,0,1748
1/16/2015 19:00,29.94,11774,12099,11193,0,1723
1/16/2015 20:00,28.92,11226,11554,10997,0,1692
1/16/2015 21:00,29.06,10714,11080,10944,0,1657
1/16/2015 22:00,28.9,10318,10558,10828,0,1622
1/16/2015 23:00,28.1,9884,10109,10723,0,1592
1/17/2015 0:00,28,9470,9779,10520,0,1528
1/17/2015 1:00,26.81,9303,9587,10475,0,1491
1/17/2015 2:00,26.67,9213,9480,10461,0,1463
1/17/2015 3:00,26.7,9210,9472,10398,0,1412
1/17/2015 4:00,26.66,9229,9447,10335,0,1349
1/17/2015 5:00,27.24,9413,9667,10293,0,1324
1/17/2015 6:00,27.34,9796,9961,10285,0,1300
1/17/2015 7:00,28.45,10208,10396,10370,0,1285
1/17/2015 8:00,29.02,10656,10750,10457,0,1279
1/17/2015 9:00,29.72,11078,11125,10580,0,1285
1/17/2015 10:00,29.59,11258,11360,10635,0,1302
1/17/2015 11:00,29.45,11322,11347,10634,0,1323
1/17/2015 12:00,29.07,11180,11285,10585,0,1340
1/17/2015 13:00,28.53,11105,11180,10549,0,1344
1/17/2015 14:00,28.62,11128,11060,10561,0,1348
1/17/2015 15:00,29.13,11414,11103,10603,0,1355
1/17/2015 16:00,30.07,12100,11798,10690,0,1360
1/17/2015 17:00,31.22,12344,12135,10775,0,1365
1/17/2015 18:00,30.9,12168,11628,10752,0,1365
1/17/2015 19:00,29.78,11817,11130,10710,0,1349
1/17/2015 20:00,28.25,11415,10732,10532,0,1314
1/17/2015 21:00,28.19,11013,10427,10460,0,1284
1/17/2015 22:00,28.13,10624,9982,10409,0,1256
1/17/2015 23:00,27.4,10264,9641,10340,0,1213
1/18/2015 0:00,26.24,9982,9661,11230,0,1370
1/18/2015 1:00,25.93,9754,9492,11178,0,1301
1/18/2015 2:00,25.55,9638,9360,11114,0,1219
1/18/2015 3:00,25.62,9610,9212,11049,0,1130
1/18/2015 4:00,25.29,9633,9259,11003,0,1049
1/18/2015 5:00,25.68,9727,9484,10966,0,978
1/18/2015 6:00,26.28,9987,9792,10918,0,898
1/18/2015 7:00,26.68,10293,10079,10963,0,835
1/18/2015 8:00,27.03,10636,10390,11008,0,786
1/18/2015 9:00,27.86,11036,10842,11109,0,738
1/18/2015 10:00,28.16,11306,11264,11063,0,675
1/18/2015 11:00,28.29,11473,11460,10997,0,603
1/18/2015 12:00,28.15,11469,11502,10935,0,544
1/18/2015 13:00,27.91,11453,11558,10903,0,489
1/18/2015 14:00,28.27,11479,11578,10890,0,444
1/18/2015 15:00,29.24,11709,11799,10971,0,408
1/18/2015 16:00,30.44,12223,12402,10986,0,380
1/18/2015 17:00,32.47,12514,12667,11034,0,358
1/18/2015 18:00,32.45,12432,12603,11006,0,332
1/18/2015 19:00,30.94,12188,12208,10968,0,301
1/18/2015 20:00,29.8,11806,11767,10903,0,272
1/18/2015 21:00,29.67,11296,11135,10847,0,260
1/18/2015 22:00,29.76,10720,10534,10819,0,259
1/18/2015 23:00,28.49,10197,10044,10821,0,248
1/19/2015 0:00,27.92,9711,9900,10727,0,286
1/19/2015 1:00,27.7,9584,9779,10691,0,280
1/19/2015 2:00,27.65,9557,9714,10683,0,275
1/19/2015 3:00,27.73,9598,9715,10670,0,271
1/19/2015 4:00,28.07,9801,9938,10752,0,279
1/19/2015 5:00,28.92,10453,10385,10954,0,296
1/19/2015 6:00,31.12,11708,11882,11212,0,311
1/19/2015 7:00,37.83,12873,13315,11453,0,332
1/19/2015 8:00,45.36,13087,13535,11470,0,358
1/19/2015 9:00,42.65,12977,13426,11509,0,389
1/19/2015 10:00,36.31,13009,13605,11545,0,421
1/19/2015 11:00,34,12971,13518,11534,0,460
1/19/2015 12:00,33.92,12920,13521,11572,0,501
1/19/2015 13:00,33.67,12856,13536,11629,0,558
1/19/2015 14:00,33.44,12892,13585,11698,0,630
1/19/2015 15:00,33.87,13073,13627,11742,0,681
1/19/2015 16:00,33.73,13329,13938,11778,0,710
1/19/2015 17:00,41.95,13448,14015,11831,0,737
1/19/2015 18:00,33.12,13225,13788,11803,0,754
1/19/2015 19:00,31.46,12897,13535,11814,0,767
1/19/2015 20:00,30.27,12450,12953,11671,0,765
1/19/2015 21:00,29.74,11889,12370,11580,0,763
1/19/2015 22:00,28.98,11207,11695,11464,0,756
1/19/2015 23:00,28.46,10567,11016,11417,0,753
1/20/2015 0:00,28.62,10191,10399,11190,0,590
1/20/2015 1:00,28.22,9994,10254,11150,0,588
1/20/2015 2:00,28.07,9909,10195,11141,0,605
1/20/2015 3:00,28.02,9922,10240,11147,0,634
1/20/2015 4:00,28.39,10079,10449,11242,0,667
1/20/2015 5:00,29.17,10636,10881,11444,0,693
1/20/2015 6:00,31.76,11820,12326,11695,0,728
1/20/2015 7:00,40.96,12881,13717,11701,0,763
1/20/2015 8:00,43.5,13041,13902,11790,0,796
1/20/2015 9:00,40.46,12967,13730,11820,0,822
1/20/2015 10:00,38.2,13046,13851,12036,0,842
1/20/2015 11:00,36.89,13099,13904,12063,0,864
1/20/2015 12:00,35.24,13140,13745,12080,0,880
1/20/2015 13:00,34.94,13113,13668,12097,0,897
1/20/2015 14:00,36.38,13167,13607,12112,0,931
1/20/2015 15:00,43.63,13336,13906,12141,0,967
1/20/2015 16:00,46.11,13565,14182,12001,0,999
1/20/2015 17:00,47.38,13672,14248,12023,0,1034
1/20/2015 18:00,45.3,13457,13865,12041,0,1043
1/20/2015 19:00,32.09,13142,13503,12135,0,1050
1/20/2015 20:00,30.69,12703,12953,12026,0,1050
1/20/2015 21:00,30.45,12163,12349,11975,0,1033
1/20/2015 22:00,29.51,11486,11593,11885,0,1016
1/20/2015 23:00,28.5,10860,10864,11696,0,983
1/21/2015 0:00,28.12,10457,10533,11635,0,1033
1/21/2015 1:00,27.87,10278,10412,11624,0,1031
1/21/2015 2:00,27.78,10193,10366,11601,0,1013
1/21/2015 3:00,27.85,10242,10402,11570,0,992
1/21/2015 4:00,28.24,10609,10404,11542,0,956
1/21/2015 5:00,29.59,11186,10964,11591,0,915
