,MAE,sMAPE,rMAE
2018-01-01,1.862065928777059,8.124162465044348,0.9880517862182051
2018-01-02,6.175188115437826,20.675905415748367,0.9928620270014593
2018-01-03,1.7223140430450439,5.62311708180755,0.370058523125166
2018-01-04,5.088314275741577,16.40656286028967,2.2147178566883903
2018-01-05,3.6387722587585447,11.316316982057321,1.00541715646103
2018-01-06,2.0900554720560707,6.669148217218264,0.45746768198217685
2018-01-07,1.9234068298339844,6.421344527825047,1.0988279913357684
2018-01-08,4.232465146382649,11.765608680554102,0.41155159028111
2018-01-09,0.7783095169067379,2.651422659671017,0.2848342239365921
2018-01-10,11.278821080525717,30.30341735619839,1.0052051911790902
2018-01-11,10.82763259569804,25.815839899989605,0.9835106437694079
2018-01-12,4.780445267359416,12.707078208752998,1.1046667284481608
2018-01-13,2.936201521555583,9.731934084050001,3.0505989834343716
2018-01-14,2.0337506898244224,6.811722639176265,1.131695259814193
2018-01-15,5.122026898066203,16.871894150993434,0.7860390405626247
2018-01-16,8.307045736312865,29.337007995376258,3.3929390345729873
2018-01-17,4.320851380030314,12.85779226939146,0.6805383457194353
2018-01-18,6.8724303372701,20.297889638955443,0.8512945966166835
2018-01-19,8.622278604507446,22.39494852811008,2.2021356444416167
2018-01-20,3.4079545021057136,9.509351886071498,0.9944183349609377
2018-01-21,3.5601012992858894,9.994648287071499,0.7959980546195392
2018-01-22,3.296756846110027,8.1259991349741,0.2718694440663872
2018-01-23,3.3123028786977127,8.778854977269619,0.44073442972082444
2018-01-24,1.6047591495513913,6.165404971881558,0.2920177389433118
2018-01-25,7.475017382303874,27.536806396137553,1.0414513942603796
2018-01-26,12.133025372823079,32.08393713096488,4.146270951840438
2018-01-27,3.2798569711049397,10.523978981145987,0.8953203742779637
2018-01-28,1.4577542940775554,5.451530135914282,0.22362481980096724
2018-01-29,1.462678346633911,5.150727839580424,0.1378855427126512
2018-01-30,2.344561859766642,6.981512681682185,0.3519482401451052
2018-01-31,1.3430840078989668,4.353776162196787,0.7276301622928939
2018-02-01,3.0355886904398592,10.293595256552628,0.8559996307197347
2018-02-02,8.790814847946168,24.564321803373456,2.299003556180756
2018-02-03,2.766726039250692,7.75373692862134,0.7652578649535163
2018-02-04,2.4442555363972978,7.279770347718319,0.44838441392291645
2018-02-05,11.531780169804891,20.41418819551253,0.522706663283443
2018-02-06,10.318271681467692,22.11845893515848,0.6768113923726383
2018-02-07,10.171699142456054,22.527975460644743,0.6301679945763837
2018-02-08,11.709289932250977,25.272644141373707,0.711955204636257
2018-02-09,5.24234842300415,13.528566099672123,3.488116499919589
2018-02-10,3.897212683359782,11.240426161475025,2.3775573055575694
2018-02-11,0.717208932240804,2.475451713510542,0.18582548174219254
2018-02-12,1.5810364119211833,4.923401084189986,0.07821105178932393
2018-02-13,5.789617834091186,15.243796316119933,0.6110683320207065
2018-02-14,5.22703608194987,13.270270042723546,0.7012233983610783
2018-02-15,1.827625322341919,5.692703169259716,0.1254590919747327
2018-02-16,5.788041480382283,16.004419600834517,2.262058223891463
2018-02-17,6.587669099171957,18.232317422080605,1.9108539809055711
2018-02-18,1.6892620658874506,4.440486472958682,0.2614788105856099
2018-02-19,9.845732377370199,20.79269995511477,0.5881706958478775
2018-02-20,10.369908237457276,22.420436320641183,0.9821151402824457
2018-02-21,7.844161148071289,17.043685671131694,0.9382032669874961
2018-02-22,7.656950041453043,16.026338308996515,0.49034554792238716
2018-02-23,4.296848913828533,9.001454825208317,0.5734228977529181
2018-02-24,2.4606501388549815,6.545241993957133,1.045972428843775
2018-02-25,1.8196165657043457,4.802845363080601,0.709978825831642
2018-02-26,5.610253626505535,11.445000740474228,0.9381695027601229
2018-02-27,6.211936314900716,12.08341030989547,1.0431463165240498
2018-02-28,6.890334669748943,13.660135120917118,2.058864941160042
2018-03-01,53.434975922902424,59.198473219181494,1.190696274220935
2018-03-02,21.18938044230143,39.441983582665365,1.5932863293916737
2018-03-03,15.5639323870341,43.24195584470243,3.2234585544426864
2018-03-04,4.991035226186116,12.878392644893994,2.0299075653019285
2018-03-05,11.871627203623452,23.085324168370523,1.5753569218564798
2018-03-06,3.744471740722657,7.333457547333339,0.6815358848577565
2018-03-07,7.569248593648275,16.210414031602074,1.817710288648775
2018-03-08,5.5568196519215896,14.814366518160213,0.10493887781292986
2018-03-09,4.662421547571818,11.8544158722459,0.2745629177811892
2018-03-10,1.9815005048116046,5.129343412083456,0.33344560451183924
2018-03-11,0.8795123863220212,2.4566999877932445,0.18519299238224698
2018-03-12,4.3202473831176755,10.24348642731789,0.4362050365789828
2018-03-13,3.5259550793965655,8.42350465749262,0.5899945750925021
2018-03-14,7.293022301991781,14.93796068156544,4.940235259604928
2018-03-15,6.032329686482748,12.729677696227649,1.0144052163367847
2018-03-16,2.3392503484090184,5.699146264026598,0.7192160948221423
2018-03-17,1.2256319618225093,3.2091160880597984,1.1218599192883385
2018-03-18,1.3223824818929029,3.5364498384079632,1.0809666064519645
2018-03-19,2.7974179776509605,6.440709218321711,1.521024727313617
2018-03-20,5.37875946044922,12.393071524310033,2.024309660510917
2018-03-21,3.109481398264568,6.770905714746888,0.559175435024349
2018-03-22,4.891941515604656,11.03489062194869,0.6218240367274601
2018-03-23,6.357058461507161,12.87443859053724,1.1115357939397632
2018-03-24,1.1177905464172369,2.729884711086148,0.489275453474625
2018-03-25,1.6905504671732585,4.3181961189282,0.7362223047025624
2018-03-26,5.926885776519776,12.533105696976806,1.0568783612190698
2018-03-27,2.502854563395182,5.018561193174337,0.41495240067342065
2018-03-28,5.682194226582847,12.551602100372646,2.043648455537064
2018-03-29,2.1895234553019196,5.440712451445351,0.6683867072913519
2018-03-30,0.9306044069925944,2.333620582647239,0.143289316531868
2018-03-31,1.5494539006551111,4.000433956796665,1.2281008459617784
2018-04-01,1.1502240244547526,2.9971649384591665,0.8201240816076669
2018-04-02,0.8836170069376627,2.213957325345965,0.10607116574052869
2018-04-03,3.3819395256042486,8.02072143488523,1.0688247118053986
2018-04-04,2.3435512034098305,5.554598609741124,0.6217003302955224
2018-04-05,3.716443901062012,8.966520955693612,1.4050827603259028
2018-04-06,1.4262373415629073,3.5736118155831553,0.6656883741250439
2018-04-07,3.111653550465902,8.24682359170479,3.5527918749372795
2018-04-08,2.7809321784973142,7.304027012305194,4.414178061106853
2018-04-09,3.1011293220520018,7.026854712987805,0.8047913465532877
2018-04-10,1.4862623786926275,3.6257911581528766,0.4566090257120206
2018-04-11,3.236373208363851,8.37695905617039,2.001364519472621
2018-04-12,1.935181401570638,4.700047853531773,0.791080797780537
2018-04-13,1.7394881947835288,4.35235892626887,1.127098182365137
2018-04-14,4.084447994232178,11.254277093029614,1.5564743071065779
2018-04-15,3.547690671284993,9.383955990228847,9.935189744555382
2018-04-16,8.925889714558918,19.836868019486854,2.006381503694053
2018-04-17,2.855057627360026,6.3991616259123845,0.7909659824153368
2018-04-18,4.309410349527995,10.473895496880543,2.713876892906635
2018-04-19,4.233757254282633,10.743433635333782,1.851834774973268
2018-04-20,4.8146332804361975,12.950138573058412,1.5041811862857166
2018-04-21,2.666505320866903,8.630415051370036,0.437341131010768
2018-04-22,3.938529628117879,11.854124983984084,0.8089406168149688
2018-04-23,4.027977816263835,12.174949468420948,0.30892361739153185
2018-04-24,3.881526988347371,11.841519043458133,0.37217997491145394
2018-04-25,4.238868227005004,12.525090839549199,0.8740685406660375
2018-04-26,1.6062722619374596,4.330720456779943,0.48032063651257206
2018-04-27,1.6087017981211342,4.361843491362693,0.8439091399979718
2018-04-28,2.8721512794494632,8.22203021700233,0.6217899215838637
2018-04-29,1.1763452720642087,3.446121731535402,0.844519489367066
2018-04-30,2.9971270338694254,9.499516913447325,0.7846738170924645
2018-05-01,9.189555139541627,45.705772642590134,0.7446965267051563
2018-05-02,6.828033091227213,21.958448024567687,3.579571738520165
2018-05-03,2.0269901212056483,5.3768965283315175,2.729953025192789
2018-05-04,5.6449012978871655,14.237511114826514,1.3364667174636677
2018-05-05,2.0010325241088864,6.656634726880817,0.4622656711773343
2018-05-06,7.448996547063192,41.35413167080151,0.49905344926308964
2018-05-07,8.552854976654052,48.504523803719316,1.0239363467835447
2018-05-08,13.130288527806599,66.78710781739832,1.637788704679374
2018-05-09,9.58940543015798,73.83271979216778,0.48846619051657936
2018-05-10,6.638292898337046,59.327868291248144,0.309171235877606
2018-05-11,21.39051441033681,106.64654640841418,2.0537358316921366
2018-05-12,5.913665250142415,22.113655259245917,3.2132208739736927
2018-05-13,4.2544072755177815,23.519300318762358,0.7846443910891167
2018-05-14,16.81514613787333,53.8420768669661,1.3819721502258748
2018-05-15,16.802001895904542,34.19795244197017,0.6398426693456499
2018-05-16,41.324616788228354,61.458400797023714,0.7680322788092062
2018-05-17,16.13464966138204,53.939734944089516,0.7434180461395502
2018-05-18,8.322958631515503,33.981484475098064,1.7082956226492099
2018-05-19,5.913013451894123,18.814559302676003,1.3236855036420017
2018-05-20,4.510610926946004,17.98675042115804,0.6347757842541579
2018-05-21,12.135925192832948,61.5758372982317,1.369872094008046
2018-05-22,21.41909447987874,48.575397315689266,2.6589679176386993
2018-05-23,21.20911286671956,41.04246269290099,0.8881693022304088
2018-05-24,15.810125144322711,36.51994034151129,1.030143355225458
2018-05-25,7.791988964080811,21.063180974669468,0.9272957561260446
2018-05-26,4.123467114766438,11.091670552537868,1.042815708686981
